model,task_no,vectorizer,ngram,max_iter,C,gamma,tree_param,n_estimator,lrate,batch_size,num_epoch,weight_decay,test_accuracy,wall_time,run_time
Ensemble,1,tfidf,1,100000,,,full_tree,0,0,0,0,0,0.7270992366412213,221.36039233207703,2024-11-21 17:58:56
Ensemble,2,tfidf,2,100000,,,full_tree,0,0,0,0,0,0.6946564885496184,281.47941637039185,2024-11-21 18:04:10
Ensemble,3,tfidf,3,100000,,,full_tree,0,0,0,0,0,0.683206106870229,358.8689396381378,2024-11-21 18:10:59
Ensemble,1,tfidf,1,100000,,,full_tree,0,0,0,0,0,0.7363896848137536,186.44353365898132,2024-11-21 18:34:11
Ensemble,2,tfidf,2,100000,,,full_tree,0,0,0,0,0,0.6723973256924546,385.75444173812866,2024-11-21 18:41:42
Ensemble,3,tfidf,3,100000,,,full_tree,0,0,0,0,0,0.664756446991404,595.0669770240784,2024-11-21 18:53:01
Ensemble,1,tfidf,1,100000,,,full_tree,0,0,0,0,0,0.7392550143266475,307.44155263900757,2024-11-21 21:22:23
